task_id,entry_point,completion,result,passed,
MBPP/322,position_min,"def position_min(lst):
    """"""
    Find all index positions of the minimum values in a given list.

    Parameters:
    lst (list): A list of numbers.

    Returns:
    list: A list of indices where the minimum value occurs.
    """"""
    if not lst:  # Check if the list is empty
        return []

    min_value = min(lst)  # Find the minimum value in the list
    indices = []  # Initialize a list to store indices of the minimum value

    # Iterate through the list to find all indices of the minimum value
    for index, value in enumerate(lst):
        if value == min_value:
            indices.append(index)

    return indices

# Test case
assert position_min([12, 33, 23, 10, 67, 89, 45, 667, 23, 12, 11, 10, 54]) == [3, 11]",passed,TRUE,322
MBPP/323,re_arrange,"def re_arrange(arr, n):
    # Separate positive and negative numbers
    positive = [x for x in arr if x >= 0]
    negative = [x for x in arr if x < 0]
    
    # Initialize the result array
    result = []
    
    # Use two pointers to merge the two lists
    pos_index, neg_index = 0, 0
    while pos_index < len(positive) and neg_index < len(negative):
        # Append one negative and one positive alternatively
        result.append(negative[neg_index])
        result.append(positive[pos_index])
        neg_index += 1
        pos_index += 1
    
    # If there are remaining positive numbers, append them
    while pos_index < len(positive):
        result.append(positive[pos_index])
        pos_index += 1
    
    # If there are remaining negative numbers, append them
    while neg_index < len(negative):
        result.append(negative[neg_index])
        neg_index += 1
    
    return result

# Test case
assert re_arrange([-5, -2, 5, 2, 4, 7, 1, 8, 0, -8], 10) == [-5, 5, -2, 2, -8, 4, 7, 1, 8, 0]",passed,TRUE,323
MBPP/324,sum_of_alternates,"def sum_of_alternates(numbers):
    """"""
    Calculate the sum of integers at even and odd indices in the given tuple.

    Parameters:
    numbers (tuple): A tuple of integers.

    Returns:
    tuple: A tuple containing the sum of integers at even indices and the sum of integers at odd indices.
    """"""
    even_sum = 0
    odd_sum = 0
    
    for index, value in enumerate(numbers):
        if index % 2 == 0:  # Even index
            even_sum += value
        else:  # Odd index
            odd_sum += value
            
    return (even_sum, odd_sum)

# Test case
assert sum_of_alternates((5, 6, 3, 6, 10, 34)) == (46, 18)",failed: ,FALSE,324
MBPP/325,get_Min_Squares,"def get_Min_Squares(n):
    # Create a list to store the minimum number of squares for each number up to n
    dp = [float('inf')] * (n + 1)
    dp[0] = 0  # Base case: 0 can be represented by 0 squares

    # Iterate through all numbers from 1 to n
    for i in range(1, n + 1):
        # Check all perfect squares less than or equal to i
        j = 1
        while j * j <= i:
            dp[i] = min(dp[i], dp[i - j * j] + 1)
            j += 1

    return dp[n]

# Test case
assert get_Min_Squares(6) == 3  # 6 = 4 + 1 + 1",passed,TRUE,325
MBPP/326,most_occurrences,"def most_occurrences(strings):
    # Step 1: Combine all strings into a single string
    combined_string = ' '.join(strings)
    
    # Step 2: Split the combined string into words
    words = combined_string.split()
    
    # Step 3: Count occurrences of each word
    word_count = {}
    for word in words:
        # Normalize the word to lower case to ensure case insensitivity
        word = word.lower()
        if word in word_count:
            word_count[word] += 1
        else:
            word_count[word] = 1
    
    # Step 4: Find the word with the maximum occurrences
    most_frequent_word = None
    max_count = 0
    for word, count in word_count.items():
        if count > max_count:
            max_count = count
            most_frequent_word = word
    
    return most_frequent_word

# Test case
assert most_occurrences([""UTS is best for RTF"", ""RTF love UTS"", ""UTS is best""]) == 'uts'",failed: ,FALSE,326
MBPP/327,check_isosceles,"def check_isosceles(a, b, c):
    """"""
    Check if a triangle with sides a, b, and c is isosceles.
    
    An isosceles triangle has at least two sides of equal length.
    
    Parameters:
    a (int or float): Length of side a
    b (int or float): Length of side b
    c (int or float): Length of side c
    
    Returns:
    bool: True if the triangle is isosceles, False otherwise
    """"""
    # Check if at least two sides are equal
    return a == b or a == c or b == c

# Test case
assert check_isosceles(6, 8, 12) == False  # This should return False as no sides are equal",passed,TRUE,327
MBPP/328,rotate_left,"def rotate_left(lst, num_rotations, start_index):
    """"""
    Rotate the list to the left by a specified number of items starting from a given index.

    Parameters:
    lst (list): The list to be rotated.
    num_rotations (int): The number of positions to rotate the list to the left.
    start_index (int): The index from which to start the rotation.

    Returns:
    list: The rotated list.
    """"""
    # Ensure the start_index is within the bounds of the list
    if start_index < 0 or start_index >= len(lst):
        raise ValueError(""start_index must be within the bounds of the list"")

    # Calculate the effective number of rotations
    effective_rotations = num_rotations % len(lst)

    # Slice the list into two parts and concatenate them
    rotated_part = lst[start_index + effective_rotations:] + lst[start_index:start_index + effective_rotations]
    # Add the elements before the start_index
    rotated_list = lst[:start_index] + rotated_part

    return rotated_list

# Test case
assert rotate_left([1, 2, 3, 4, 5, 6, 7, 8, 9, 10], 3, 4) == [4, 5, 6, 7, 8, 9, 10, 1, 2, 3]",failed: ,FALSE,328
MBPP/329,neg_count,"def neg_count(numbers):
    """"""
    Count the number of negative numbers in a list.

    Parameters:
    numbers (list): A list of integers.

    Returns:
    int: The count of negative numbers in the list.
    """"""
    count = 0  # Initialize counter for negative numbers
    for number in numbers:
        if number < 0:  # Check if the number is negative
            count += 1  # Increment the counter if negative
    return count  # Return the total count of negative numbers

# Test case
assert neg_count([-1, -2, 3, -4, -5]) == 4  # This should pass without any assertion error",passed,TRUE,329
MBPP/330,find_char,"import re

def find_char(input_string):
    # Regex pattern to match words of length 3, 4, or 5
    pattern = r'\b\w{3,5}\b'
    
    # Find all matches in the input string
    matches = re.findall(pattern, input_string)
    
    return matches

# Test case
assert find_char('For the four consumer complaints contact manager AKR reddy') == ['For', 'the', 'four', 'AKR', 'reddy']",passed,TRUE,330
MBPP/331,count_unset_bits,"def count_unset_bits(n):
    """"""
    Count the number of unset bits (0s) in the binary representation of a given number.

    Parameters:
    n (int): The number to count unset bits for.

    Returns:
    int: The count of unset bits in the binary representation of n.
    """"""
    # Convert the number to binary and remove the '0b' prefix
    binary_representation = bin(n)[2:]
    
    # Count the total number of bits
    total_bits = len(binary_representation)
    
    # Count the number of set bits (1s)
    set_bits = binary_representation.count('1')
    
    # Calculate unset bits (0s)
    unset_bits = total_bits - set_bits
    
    return unset_bits

# Test case
assert count_unset_bits(2) == 1  # Binary of 2 is '10', which has 1 unset bit",passed,TRUE,331
MBPP/332,char_frequency,"def char_frequency(s):
    """"""
    Count the frequency of each character in the given string.

    Parameters:
    s (str): The input string for which to count character frequencies.

    Returns:
    dict: A dictionary with characters as keys and their frequencies as values.
    """"""
    frequency = {}  # Initialize an empty dictionary to store character counts
    
    for char in s:  # Iterate through each character in the string
        if char in frequency:
            frequency[char] += 1  # Increment count if character is already in the dictionary
        else:
            frequency[char] = 1  # Initialize count to 1 if character is not in the dictionary
            
    return frequency  # Return the dictionary with character frequencies

# Test case
assert char_frequency('python') == {'p': 1, 'y': 1, 't': 1, 'h': 1, 'o': 1, 'n': 1}",passed,TRUE,332
MBPP/333,Sort,"def Sort(lst):
    """"""
    Sorts a list of sublists based on the second element of each sublist.

    Parameters:
    lst (list): A list of sublists, where each sublist contains at least two elements.

    Returns:
    list: A new list sorted by the second element of each sublist.
    """"""
    # Sort the list using the second element of each sublist as the key
    return sorted(lst, key=lambda x: x[1])

# Test case
assert Sort([['a', 10], ['b', 5], ['c', 20], ['d', 15]]) == [['b', 5], ['a', 10], ['d', 15], ['c', 20]]

# Additional test cases for verification
assert Sort([['x', 3], ['y', 1], ['z', 2]]) == [['y', 1], ['z', 2], ['x', 3]]
assert Sort([['apple', 4], ['banana', 2], ['cherry', 5], ['date', 1]]) == [['date', 1], ['banana', 2], ['apple', 4], ['cherry', 5]]
assert Sort([['one', 1], ['two', 2], ['three', 3]]) == [['one', 1], ['two', 2], ['three', 3]]

print(""All test cases passed!"")",passed,TRUE,333
MBPP/334,check_Validity,"def check_Validity(a, b, c):
    """"""
    Check if a triangle with sides a, b, and c is valid.

    Parameters:
    a (float): Length of side a
    b (float): Length of side b
    c (float): Length of side c

    Returns:
    bool: True if the triangle is valid, False otherwise
    """"""
    # Check the triangle inequality conditions
    return (a + b > c) and (a + c > b) and (b + c > a)

# Test cases
assert check_Validity(1, 2, 3) == False  # This should return False
assert check_Validity(3, 4, 5) == True   # This should return True
assert check_Validity(5, 1, 1) == False  # This should return False
assert check_Validity(7, 10, 5) == True   # This should return True
assert check_Validity(0, 1, 1) == False   # This should return False (sides cannot be zero or negative)

print(""All test cases passed!"")",passed,TRUE,334
